Name,Maths,Science,English
Student_8815,83,71,88
Student_8816,68,59,91
Student_8817,58,95,89
Student_8818,59,84,74
Student_8819,80,52,100
Student_8820,61,54,63
Student_8821,60,73,78
Student_8822,87,87,54
Student_8823,87,81,54
Student_8824,58,57,89
Student_8825,94,89,86
Student_8826,64,90,63
Student_8827,56,73,62
Student_8828,76,80,63
Student_8829,74,51,85
Student_8830,71,84,84
Student_8831,68,80,78
Student_8832,50,65,56
Student_8833,90,51,64
Student_8834,76,98,75
Student_8835,90,66,86
Student_8836,62,99,99
Student_8837,56,75,91
Student_8838,59,100,71
Student_8839,84,81,57
Student_8840,73,87,88
Student_8841,63,79,98
Student_8842,77,57,50
Student_8843,95,57,78
Student_8844,83,55,72
Student_8845,74,73,100
Student_8846,96,61,68
Student_8847,79,72,89
Student_8848,52,83,64
Student_8849,78,63,95
Student_8850,90,75,64
Student_8851,57,57,88
Student_8852,60,93,63
Student_8853,60,70,70
Student_8854,90,81,68
Student_8855,78,92,86
Student_8856,57,72,54
Student_8857,82,57,52
Student_8858,71,100,80
Student_8859,97,91,100
Student_8860,58,96,99
Student_8861,88,84,72
Student_8862,62,68,87
Student_8863,98,90,89
Student_8864,90,98,58
Student_8865,92,77,74
Student_8866,50,57,51
Student_8867,97,71,56
Student_8868,68,71,89
Student_8869,94,82,89
Student_8870,57,55,58
Student_8871,96,82,92
Student_8872,57,89,93
Student_8873,56,84,74
Student_8874,54,55,83
Student_8875,93,55,81
Student_8876,51,79,86
Student_8877,64,79,93
Student_8878,88,81,86
Student_8879,99,87,54
Student_8880,87,69,52
Student_8881,67,62,78
Student_8882,78,62,85
Student_8883,87,76,62
Student_8884,67,69,90
Student_8885,51,73,53
Student_8886,70,91,87
Student_8887,92,87,50
Student_8888,90,77,58
Student_8889,90,58,97
Student_8890,89,85,76
Student_8891,66,54,53
Student_8892,52,64,94
Student_8893,79,59,90
Student_8894,79,91,54
Student_8895,78,67,93
Student_8896,55,59,65
Student_8897,57,62,56
Student_8898,76,73,76
Student_8899,88,83,65
Student_8900,51,88,68
Student_8901,51,90,51
Student_8902,57,58,92
Student_8903,51,52,77
Student_8904,57,67,79
Student_8905,73,64,68
Student_8906,62,90,98
Student_8907,51,83,82
Student_8908,97,50,75
Student_8909,80,93,90
Student_8910,98,74,93
Student_8911,55,61,72
Student_8912,72,69,81
Student_8913,79,56,65
Student_8914,93,91,64
Student_8915,93,95,92
Student_8916,78,64,62
Student_8917,77,52,89
Student_8918,71,55,73
Student_8919,86,89,88
Student_8920,88,78,80
Student_8921,96,81,63
Student_8922,81,51,76
Student_8923,76,100,96
Student_8924,82,73,69
Student_8925,54,51,81
Student_8926,69,81,89
Student_8927,83,87,88
Student_8928,60,78,52
Student_8929,82,61,92
Student_8930,99,65,72
Student_8931,65,88,80
Student_8932,64,66,61
Student_8933,64,77,53
Student_8934,56,96,96
Student_8935,53,88,57
Student_8936,63,55,97
Student_8937,90,69,82
Student_8938,55,51,54
Student_8939,61,54,56
Student_8940,61,66,73
Student_8941,99,91,93
Student_8942,97,95,53
Student_8943,67,100,86
Student_8944,60,98,89
Student_8945,56,59,93
Student_8946,58,83,61
Student_8947,72,59,54
Student_8948,76,80,100
Student_8949,53,83,50
Student_8950,67,82,87
Student_8951,100,94,81
Student_8952,61,64,90
Student_8953,82,85,81
Student_8954,77,98,85
Student_8955,51,56,99
Student_8956,69,99,85
Student_8957,70,74,91
Student_8958,83,56,71
Student_8959,65,64,97
Student_8960,63,64,86
Student_8961,65,88,72
Student_8962,50,76,85
Student_8963,94,87,77
Student_8964,55,51,83
Student_8965,51,81,71
Student_8966,59,51,98
Student_8967,55,98,69
Student_8968,50,58,95
Student_8969,67,75,70
Student_8970,50,88,95
Student_8971,80,90,87
Student_8972,60,89,64
Student_8973,98,70,56
Student_8974,88,69,80
Student_8975,90,87,56
Student_8976,64,82,62
Student_8977,98,99,60
Student_8978,78,97,71
Student_8979,64,94,85
Student_8980,77,64,90
Student_8981,89,95,61
Student_8982,74,88,94
Student_8983,97,87,76
Student_8984,52,70,71
Student_8985,59,51,73
Student_8986,86,86,60
Student_8987,54,75,70
Student_8988,98,80,68
Student_8989,58,68,99
Student_8990,80,53,100
Student_8991,69,74,86
Student_8992,53,93,64
Student_8993,98,55,89
Student_8994,62,70,70
Student_8995,76,57,91
Student_8996,78,54,89
Student_8997,51,94,89
Student_8998,76,50,100
Student_8999,74,94,82
Student_9000,77,50,92
Student_9001,84,75,66
Student_9002,82,90,89
Student_9003,70,95,84
Student_9004,85,91,93
Student_9005,67,65,58
Student_9006,59,75,82
Student_9007,98,80,74
Student_9008,67,100,80
Student_9009,72,69,75
Student_9010,97,50,86
Student_9011,68,86,81
Student_9012,51,86,98
Student_9013,55,57,97
Student_9014,71,73,83
Student_9015,93,58,98
Student_9016,56,72,89
Student_9017,77,75,90
Student_9018,96,100,65
Student_9019,81,93,63
Student_9020,100,73,97
Student_9021,77,89,57
Student_9022,82,84,90
Student_9023,80,83,61
Student_9024,53,88,75
Student_9025,78,62,93
Student_9026,63,75,85
Student_9027,62,71,58
Student_9028,91,52,77
Student_9029,63,53,87
Student_9030,75,81,50
Student_9031,78,65,51
Student_9032,68,56,57
Student_9033,84,81,50
Student_9034,93,57,77
Student_9035,95,67,83
Student_9036,97,81,71
Student_9037,99,54,56
Student_9038,65,74,71
Student_9039,83,92,62
Student_9040,89,83,77
Student_9041,89,96,78
Student_9042,63,52,62
Student_9043,86,56,88
Student_9044,63,52,75
Student_9045,87,59,73
Student_9046,89,92,86
Student_9047,62,99,57
Student_9048,84,90,100
Student_9049,71,71,63
Student_9050,84,99,71
Student_9051,97,73,63
Student_9052,82,96,59
Student_9053,60,56,97
Student_9054,55,77,58
Student_9055,92,69,64
Student_9056,86,63,67
Student_9057,57,70,86
Student_9058,53,88,75
Student_9059,83,62,81
Student_9060,71,85,55
Student_9061,60,72,81
Student_9062,54,63,86
Student_9063,63,65,57
Student_9064,54,93,64
Student_9065,91,63,77
Student_9066,52,80,60
Student_9067,71,54,89
Student_9068,65,89,89
Student_9069,73,54,90
Student_9070,58,58,86
Student_9071,75,97,92
Student_9072,77,75,67
Student_9073,70,50,84
Student_9074,75,97,61
Student_9075,73,53,100
Student_9076,52,89,84
Student_9077,50,65,63
Student_9078,95,93,69
Student_9079,91,65,82
Student_9080,69,97,52
Student_9081,59,60,100
Student_9082,52,86,88
Student_9083,55,79,60
Student_9084,72,93,78
Student_9085,66,81,59
Student_9086,75,90,100
Student_9087,65,83,96
Student_9088,94,100,93
Student_9089,79,68,72
Student_9090,72,62,75
Student_9091,75,58,99
Student_9092,90,64,78
Student_9093,72,76,79
Student_9094,77,70,95
Student_9095,88,60,54
Student_9096,56,90,98
Student_9097,81,94,96
Student_9098,67,55,66
Student_9099,100,75,91
Student_9100,100,81,51
Student_9101,52,68,91
Student_9102,59,88,86
Student_9103,64,67,64
Student_9104,70,60,62
Student_9105,69,61,70
Student_9106,84,84,71
Student_9107,99,100,99
Student_9108,95,99,62
Student_9109,55,85,78
Student_9110,95,70,69
Student_9111,76,51,59
Student_9112,58,95,79
Student_9113,54,64,68
Student_9114,83,75,65
Student_9115,56,53,99
Student_9116,80,98,69
Student_9117,69,88,54
Student_9118,100,88,85
Student_9119,94,53,80
Student_9120,73,99,62
Student_9121,89,84,60
Student_9122,92,64,98
Student_9123,85,76,67
Student_9124,62,54,71
Student_9125,73,73,52
Student_9126,86,68,90
Student_9127,97,54,61
Student_9128,75,100,64
Student_9129,61,72,79
Student_9130,74,91,68
Student_9131,52,56,99
Student_9132,62,50,77
Student_9133,80,92,95
Student_9134,91,60,78
Student_9135,89,97,89
Student_9136,86,93,58
Student_9137,83,81,79
Student_9138,94,58,56
Student_9139,92,100,56
Student_9140,81,67,56
Student_9141,63,79,52
Student_9142,79,84,68
Student_9143,91,86,85
Student_9144,97,99,53
Student_9145,57,77,67
Student_9146,52,74,63
Student_9147,71,88,56
Student_9148,64,80,66
Student_9149,62,100,75
Student_9150,67,85,64
Student_9151,60,73,92
Student_9152,69,99,75
Student_9153,51,61,55
Student_9154,92,92,99
Student_9155,54,80,55
Student_9156,78,74,83
Student_9157,93,54,72
Student_9158,73,59,54
Student_9159,89,80,91
Student_9160,67,60,99
Student_9161,65,94,92
Student_9162,99,59,95
Student_9163,60,91,88
Student_9164,94,52,81
Student_9165,71,73,79
Student_9166,91,88,66
Student_9167,70,62,89
Student_9168,76,89,63
Student_9169,98,60,93
Student_9170,83,87,50
Student_9171,81,77,100
Student_9172,83,79,71
Student_9173,72,92,84
Student_9174,51,50,77
Student_9175,100,57,70
Student_9176,78,74,60
Student_9177,82,61,94
Student_9178,98,56,88
Student_9179,98,75,81
Student_9180,51,95,77
Student_9181,52,87,81
Student_9182,88,54,62
Student_9183,70,94,71
Student_9184,94,91,84
Student_9185,60,93,60
Student_9186,52,59,98
Student_9187,63,89,65
Student_9188,72,50,75
Student_9189,97,91,83
Student_9190,58,62,58
Student_9191,59,64,90
Student_9192,76,77,68
Student_9193,73,85,54
Student_9194,85,75,58
Student_9195,85,88,83
Student_9196,64,50,97
Student_9197,98,67,93
Student_9198,78,97,76
Student_9199,98,93,97
Student_9200,81,97,94
Student_9201,74,92,99
Student_9202,91,61,61
Student_9203,84,58,82
Student_9204,61,81,83
Student_9205,69,50,99
Student_9206,70,91,68
Student_9207,53,57,99
Student_9208,65,67,93
Student_9209,71,79,59
Student_9210,96,92,69
Student_9211,92,87,56
Student_9212,54,52,69
Student_9213,79,77,51
Student_9214,71,54,63
Student_9215,67,96,65
Student_9216,63,89,54
Student_9217,87,85,56
Student_9218,81,66,70
Student_9219,93,85,87
Student_9220,97,54,67
Student_9221,85,91,78
Student_9222,87,87,87
Student_9223,100,95,99
Student_9224,68,63,70
Student_9225,52,91,63
Student_9226,70,89,58
Student_9227,78,95,66
Student_9228,75,63,85
Student_9229,79,75,95
Student_9230,84,64,72
Student_9231,53,99,68
Student_9232,72,66,70
Student_9233,54,63,89
Student_9234,62,64,90
Student_9235,93,53,91
Student_9236,57,76,52
Student_9237,51,95,56
Student_9238,58,79,89
Student_9239,79,96,61
Student_9240,92,96,100
Student_9241,86,77,59
Student_9242,97,87,62
Student_9243,52,82,63
Student_9244,72,58,70
Student_9245,51,77,83
Student_9246,54,94,94
Student_9247,87,91,58
Student_9248,70,95,97
Student_9249,75,76,93
Student_9250,62,92,84
Student_9251,58,51,83
Student_9252,87,51,76
Student_9253,76,97,52
Student_9254,87,51,69
Student_9255,76,71,75
Student_9256,79,78,94
Student_9257,53,85,82
Student_9258,85,69,74
Student_9259,57,85,91
Student_9260,91,76,77
Student_9261,57,100,69
Student_9262,50,91,85
Student_9263,99,87,64
Student_9264,53,91,89
Student_9265,51,60,98
Student_9266,88,69,61
Student_9267,74,90,100
Student_9268,60,75,83
Student_9269,70,99,60
Student_9270,55,83,99
Student_9271,51,63,63
Student_9272,72,86,100
Student_9273,98,68,50
Student_9274,88,100,51
Student_9275,99,94,86
Student_9276,54,99,63
Student_9277,60,63,83
Student_9278,92,74,55
Student_9279,73,99,90
Student_9280,65,54,91
Student_9281,85,85,73
Student_9282,65,83,96
Student_9283,82,66,52
Student_9284,84,69,85
Student_9285,52,52,87
Student_9286,74,59,59
Student_9287,88,82,75
Student_9288,65,92,96
Student_9289,96,68,88
Student_9290,66,98,81
Student_9291,70,78,74
Student_9292,54,55,58
Student_9293,62,66,77
Student_9294,92,100,86
Student_9295,68,50,76
Student_9296,55,65,74
Student_9297,67,82,75
Student_9298,100,51,57
Student_9299,100,54,97
Student_9300,92,78,51
Student_9301,73,70,66
Student_9302,62,93,65
Student_9303,94,89,83
Student_9304,91,50,63
Student_9305,94,96,83
Student_9306,54,66,88
Student_9307,67,94,63
Student_9308,75,60,81
Student_9309,83,87,74
Student_9310,52,76,63
Student_9311,82,97,75
Student_9312,65,63,53
Student_9313,56,59,94
Student_9314,100,90,62
Student_9315,85,91,52
Student_9316,72,98,54
Student_9317,78,96,85
Student_9318,50,83,80
Student_9319,97,70,61
Student_9320,87,96,90
Student_9321,98,69,66
Student_9322,100,96,74
Student_9323,54,77,61
Student_9324,62,86,78
Student_9325,84,99,81
Student_9326,87,85,66
Student_9327,68,99,67
Student_9328,97,100,61
Student_9329,75,55,93
Student_9330,67,67,65
Student_9331,73,79,98
Student_9332,87,85,75
Student_9333,78,70,77
Student_9334,56,52,63
Student_9335,72,85,51
Student_9336,50,78,75
Student_9337,57,55,57
Student_9338,64,85,82
Student_9339,63,77,78
Student_9340,99,59,51
Student_9341,55,78,79
Student_9342,51,87,51
Student_9343,61,90,73
Student_9344,91,73,98
Student_9345,59,63,60
Student_9346,82,73,100
Student_9347,73,75,84
Student_9348,71,61,79
Student_9349,75,70,94
Student_9350,68,66,55
Student_9351,55,94,64
Student_9352,59,86,63
Student_9353,77,90,58
Student_9354,85,54,86
Student_9355,51,70,53
Student_9356,54,99,80
Student_9357,51,91,91
Student_9358,90,53,57
Student_9359,58,73,66
Student_9360,99,99,100
Student_9361,52,76,88
Student_9362,98,81,51
Student_9363,70,77,61
Student_9364,73,75,59
Student_9365,53,87,76
Student_9366,100,52,54
Student_9367,68,79,100
Student_9368,85,66,53
Student_9369,54,59,100
Student_9370,65,52,63
Student_9371,88,53,79
Student_9372,84,82,71
Student_9373,95,87,90
Student_9374,77,54,97
Student_9375,83,61,67
Student_9376,84,98,88
Student_9377,64,92,85
Student_9378,68,57,60
Student_9379,86,93,83
Student_9380,80,89,84
Student_9381,66,66,63
Student_9382,89,80,58
Student_9383,83,77,69
Student_9384,66,59,78
Student_9385,79,55,52
Student_9386,76,60,60
Student_9387,99,98,67
Student_9388,88,67,67
Student_9389,70,53,98
Student_9390,52,58,95
Student_9391,63,98,76
Student_9392,81,59,100
Student_9393,99,64,80
Student_9394,91,89,82
Student_9395,82,93,74
Student_9396,92,95,51
Student_9397,56,54,51
Student_9398,64,64,60
Student_9399,93,90,77
Student_9400,91,62,85
Student_9401,59,93,79
Student_9402,67,86,75
Student_9403,85,96,56
Student_9404,70,99,97
Student_9405,66,94,73
Student_9406,74,70,61
Student_9407,63,78,100
Student_9408,68,56,75
Student_9409,73,60,84
Student_9410,74,97,87
Student_9411,64,76,88
Student_9412,53,68,86
Student_9413,58,92,63
Student_9414,97,70,72
Student_9415,56,63,65
Student_9416,85,66,74
Student_9417,100,75,71
Student_9418,96,87,52
Student_9419,51,54,92
Student_9420,82,60,80
Student_9421,77,71,100
Student_9422,64,54,50
Student_9423,79,72,93
Student_9424,91,97,98
Student_9425,74,72,93
Student_9426,85,55,100
Student_9427,79,100,57
Student_9428,87,80,98
Student_9429,92,67,100
Student_9430,69,65,71
Student_9431,53,72,64
Student_9432,80,75,58
Student_9433,66,73,98
Student_9434,88,78,59
Student_9435,54,57,65
Student_9436,74,59,53
Student_9437,89,83,53
Student_9438,91,67,73
Student_9439,63,85,72
Student_9440,88,68,96
Student_9441,90,95,82
Student_9442,92,77,66
Student_9443,77,79,92
Student_9444,93,88,78
Student_9445,83,98,91
Student_9446,55,66,66
Student_9447,97,87,51
Student_9448,51,57,59
Student_9449,60,98,86
Student_9450,59,75,92
Student_9451,81,65,62
Student_9452,95,77,63
Student_9453,89,80,89
Student_9454,55,55,59
Student_9455,67,53,86
Student_9456,63,93,72
Student_9457,84,87,75
Student_9458,55,95,53
Student_9459,55,92,61
Student_9460,99,62,91
Student_9461,64,59,76
Student_9462,73,50,89
Student_9463,73,54,89
Student_9464,69,84,76
Student_9465,86,82,71
Student_9466,74,95,96
Student_9467,96,56,59
Student_9468,100,75,66
Student_9469,53,74,96
Student_9470,58,94,100
Student_9471,62,66,89
Student_9472,83,64,96
Student_9473,65,58,87
Student_9474,88,82,78
Student_9475,73,82,62
Student_9476,53,91,58
Student_9477,69,61,51
Student_9478,87,81,84
Student_9479,77,81,58
Student_9480,66,51,97
Student_9481,92,94,86
Student_9482,64,62,73
Student_9483,64,86,98
Student_9484,95,87,86
Student_9485,95,85,94
Student_9486,54,64,95
Student_9487,64,72,82
Student_9488,71,89,58
Student_9489,72,91,66
Student_9490,64,82,53
Student_9491,88,95,93
Student_9492,81,82,88
Student_9493,51,65,89
Student_9494,60,94,55
Student_9495,72,71,86
Student_9496,52,73,77
Student_9497,53,63,93
Student_9498,80,59,75
Student_9499,54,84,94
Student_9500,80,60,63
Student_9501,97,75,97
Student_9502,54,65,77
Student_9503,85,58,90
Student_9504,96,82,78
Student_9505,55,81,85
Student_9506,71,100,54
Student_9507,89,52,77
Student_9508,65,93,64
Student_9509,94,72,59
Student_9510,88,76,90
Student_9511,96,90,80
Student_9512,55,98,69
Student_9513,72,66,57
Student_9514,64,70,55
Student_9515,63,97,89
Student_9516,89,89,99
Student_9517,50,78,56
Student_9518,92,57,73
Student_9519,94,60,62
Student_9520,59,79,78
Student_9521,76,93,100
Student_9522,63,76,55
Student_9523,51,78,67
Student_9524,73,61,51
Student_9525,70,62,66
Student_9526,54,79,52
Student_9527,84,54,94
Student_9528,89,51,53
Student_9529,80,97,97
Student_9530,75,64,63
Student_9531,63,57,78
Student_9532,68,89,93
Student_9533,56,81,50
Student_9534,62,100,82
Student_9535,70,61,74
Student_9536,71,79,93
Student_9537,58,97,57
Student_9538,84,100,66
Student_9539,73,96,92
Student_9540,94,61,60
Student_9541,57,73,100
Student_9542,56,72,89
Student_9543,62,52,84
Student_9544,81,67,58
Student_9545,77,51,70
Student_9546,67,99,96
Student_9547,89,89,78
Student_9548,97,80,58
Student_9549,95,56,79
Student_9550,93,52,90
Student_9551,81,83,96
Student_9552,95,73,73
Student_9553,85,60,77
Student_9554,98,68,100
Student_9555,74,82,50
Student_9556,88,85,80
Student_9557,51,89,71
Student_9558,67,100,91
Student_9559,74,78,82
Student_9560,82,53,95
Student_9561,80,78,77
Student_9562,51,75,60
Student_9563,67,75,85
Student_9564,52,76,59
Student_9565,82,74,88
Student_9566,77,63,68
Student_9567,89,91,91
Student_9568,52,90,74
Student_9569,84,92,89
Student_9570,68,72,63
Student_9571,64,64,62
Student_9572,82,62,85
Student_9573,65,75,56
Student_9574,95,92,89
Student_9575,59,87,90
Student_9576,74,60,55
Student_9577,69,90,97
Student_9578,88,76,75
Student_9579,98,79,60
Student_9580,64,97,71
Student_9581,86,93,94
Student_9582,80,53,65
Student_9583,74,65,100
Student_9584,74,63,78
Student_9585,70,90,73
Student_9586,77,52,89
Student_9587,86,94,56
Student_9588,54,82,73
Student_9589,89,53,78
Student_9590,98,52,60
Student_9591,61,60,86
Student_9592,50,91,73
Student_9593,80,94,80
Student_9594,92,67,88
Student_9595,93,98,59
Student_9596,100,81,61
Student_9597,56,68,54
Student_9598,77,78,52
Student_9599,75,64,82
Student_9600,69,63,87
Student_9601,67,62,70
Student_9602,92,91,54
Student_9603,51,99,86
Student_9604,95,95,98
Student_9605,79,83,90
Student_9606,53,91,61
Student_9607,65,78,57
Student_9608,70,79,86
Student_9609,59,83,79
Student_9610,80,75,58
Student_9611,76,60,64
Student_9612,70,66,83
Student_9613,54,65,69
Student_9614,72,85,61
Student_9615,73,85,54
Student_9616,69,82,65
Student_9617,55,61,98
Student_9618,64,76,72
Student_9619,70,66,56
Student_9620,88,87,100
Student_9621,65,76,65
Student_9622,68,60,91
Student_9623,77,59,80
Student_9624,50,71,76
Student_9625,57,67,85
Student_9626,90,74,62
Student_9627,75,57,56
Student_9628,55,80,90
Student_9629,95,74,52
Student_9630,59,71,56
Student_9631,53,87,64
Student_9632,95,84,93
Student_9633,69,65,82
Student_9634,66,60,64
Student_9635,68,55,85
Student_9636,75,71,61
Student_9637,94,79,65
Student_9638,69,66,57
Student_9639,73,65,63
Student_9640,56,84,74
Student_9641,87,61,79
Student_9642,76,56,53
Student_9643,76,99,69
Student_9644,100,94,66
Student_9645,76,55,70
Student_9646,89,55,97
Student_9647,90,95,53
Student_9648,60,77,81
Student_9649,76,98,86
Student_9650,75,66,81
Student_9651,51,56,69
Student_9652,53,65,60
Student_9653,68,64,56
Student_9654,55,88,65
Student_9655,87,66,95
Student_9656,68,63,70
Student_9657,82,87,56
Student_9658,85,66,98
Student_9659,78,98,79
Student_9660,73,99,61
Student_9661,55,64,71
Student_9662,60,53,69
Student_9663,56,53,54
Student_9664,100,64,65
Student_9665,53,62,99
Student_9666,86,71,98
Student_9667,57,57,55
Student_9668,96,63,55
Student_9669,55,88,56
Student_9670,78,97,73
Student_9671,76,54,95
Student_9672,50,74,83
Student_9673,85,65,67
Student_9674,95,94,85
Student_9675,99,69,59
Student_9676,63,64,98
Student_9677,96,99,67
Student_9678,84,58,99
Student_9679,88,99,58
Student_9680,96,75,87
Student_9681,66,98,98
Student_9682,100,90,64
Student_9683,58,63,84
Student_9684,55,67,71
Student_9685,84,82,81
Student_9686,55,100,92
Student_9687,56,99,88
Student_9688,87,54,66
Student_9689,93,75,73
